	$\alpha_S$	$\theta_j \ (deg)$	$\epsilon_e \ (10^{-1}) $	$\Delta\theta \ (deg)$	$p$	$\tilde{E} \ (10^{49}erg)$	$\epsilon_B\ (10^{-4})$	$E_{off} \ (10^{49}erg)$	$n \ (10^{-4}cm^{-3})$
172	2.3516877693917744	3.455292832772681	1.017393126310845	15.530734528786219	2.1397089634840265	5.016499842092132	2.0612447199331276	2.99602397149006	1.169264108029659
173	2.2466472866136242	2.5519041658050483	0.9936499807288196	16.457367651467358	2.3012550630482806	4.994780760931988	1.9445821761558812	2.949232617027246	0.8818435987117428
174	2.3173234780915815	3.1756071211318595	1.027380903833378	15.567157001788877	2.349725671802253	4.951078763692046	2.182710692062238	3.0951891462551684	1.089880554631245
175	2.4290054361737137	3.281104645735177	1.0218113661876724	15.720429398146987	2.4738207500549727	4.975230852078528	2.0617757101258607	3.0937824888572782	1.0876281093184808
176	2.519454546016428	3.0494065169368354	1.1298723774512078	15.839824763816361	2.390282643877418	4.870842852047153	2.00474935323118	3.0015164604753806	0.7313561873192983
177	2.0801393339642233	3.36304835377357	0.8821841081354413	16.143861976459377	2.1949522104399564	5.140832901241379	1.9980539567639972	2.899554475567452	1.1695755745951788
178	2.409746245780583	2.655081628300831	1.065556072493682	15.958281513951171	2.1846883740821443	4.790975410835233	1.9912091305753414	2.9523000602986396	0.8510849209309501
179	2.191121124537503	3.355683674621346	0.9267317899113364	16.229601578827697	2.3168762288729976	5.225419313519913	2.005703486609861	3.0668323384507565	1.1343382247224225
180	2.355393845121765	2.9426872045079007	0.8861265064954633	16.292886917391172	2.5030248955888066	5.200342644963121	2.0074086879192916	2.993742577627681	1.2044940086829323
181	2.2443003289158403	3.247078965278127	1.1150882378038325	15.625843973037721	2.060253528375589	4.808500253113217	1.993474406707022	2.993635832802352	0.7972700835680506
182	2.201882459815706	3.4652208199414796	1.0448635054352364	16.335751678896596	2.085209877579664	5.05089721335033	1.9307033648945622	2.8945125660982907	1.1296688767856748
183	2.3052817290508383	3.4306379803179983	1.1604288663468465	16.39051951999527	2.089116144478305	5.136677245173234	1.8841056692574698	3.0193238879721473	1.1584456100784464
184	2.343114693870634	2.5136140666651765	1.047908837241966	15.609023876134748	2.252349788270445	4.839664861222104	2.244782910736461	3.0980085488986875	0.8183154955346486
185	2.2349171005314843	3.454990251919581	0.9634171228626788	15.530457230123412	2.1684371469970736	4.980874464129969	1.9082440433424712	3.052851947534835	0.6853335940079954
186	2.3601073854516437	2.513732527127632	1.1256461150647914	16.43639101873922	2.1767986011489326	5.006888633485352	2.0632411027819204	2.9763518132582427	1.1087133803465745
187	2.4875838312387635	2.5072859688406903	1.1275971985205038	16.28086234981238	2.0930695045202565	4.960567594580683	2.109896396831212	2.999807156471918	1.0762157873465308
188	2.230986040166221	2.819993194103489	0.9156153342621535	15.57462156530725	2.2498986498807856	4.910752377452469	1.900221476086854	3.026683406967647	0.9791464382374102
189	2.2125652292501554	2.671060483345757	1.0018335936092817	15.585145793601829	2.3037844335785342	4.887408493232969	1.998039501080266	2.7763908449237777	1.0396167438247386
190	2.147170730093818	2.7681426489220073	0.8852950201399816	15.644842976461183	2.190387196745192	4.935961518875117	1.9356304917969898	3.0525318233146854	1.0665971677848722
191	2.4556352935500594	3.4692402417300965	0.9664924315474971	15.882692202260344	2.167598345919385	5.020606953630015	2.1744583243777122	2.866460624079009	1.0705112718413847
192	2.1444117916220122	2.534022413198166	1.041816075785228	15.83206190925925	2.3398202581364558	4.978515382994949	1.8259624101905647	3.13986635926116	0.9085181034022536
193	2.1999559952931134	3.0992415614268842	1.039667421463444	15.998606910703186	2.0610695634473593	5.098379881324123	2.028159707322482	2.996482925927371	0.9457766471212574
194	2.231930316197381	2.5844434112971357	1.0733913818618688	15.817743817928974	2.221812766914115	4.8682074155431865	2.0593451240715965	2.9355665613705164	0.946596941582337
195	2.2868882301213573	3.0158363734949303	0.8568468732695173	15.938000589482247	2.221106150693485	5.055387334425094	1.9417138788023245	3.107542562677464	1.1222868292805936
196	2.2868882301213573	3.0158363734949303	0.8568468732695173	15.938000589482247	2.221106150693485	5.055387334425094	1.9417138788023245	3.107542562677464	1.1222868292805936
197	2.360849305039815	3.0578962663270466	1.1159622496195227	15.528945834010885	2.221910945881192	4.978528934071809	2.341810493763171	2.9285066016102816	0.941400685866904
198	2.2432151619646414	3.2818662269303207	1.0603751923672475	16.31753068748235	2.2421231772385792	5.026019372810474	1.7004054058286742	3.103057007682803	0.9731428119251229
199	2.3567863983908315	2.9047535602370544	0.9487540747111368	15.548701975379853	2.2127593359794457	4.957347409079497	2.2998265090054417	2.9173351155604137	1.015506334872681
200	2.183750372065303	3.394463871273349	1.020345040208743	15.713460524846877	2.1301054674049285	4.994039311221361	2.138206379881029	3.080820422230008	1.1206516557249449
201	2.4801699902307752	3.3733241800544116	1.1580781542692766	16.48849800349459	2.3743785246040687	5.03420248370339	2.089364512574636	2.937427848691965	1.114252786185806
202	2.1762346848003484	2.581138630573216	0.8982284567677561	16.49376685962609	2.212782877478402	5.096807055772292	1.8504116016586403	2.9806194157228316	0.8733120125996229
203	2.074270936949313	2.5874480090936167	0.86259861778444	15.754886205607031	2.3244763129651647	5.061193823329587	1.9572396547733053	3.0395128845351302	0.8572996614175336
204	2.54454057956471	3.247176236833468	1.0645795412541708	15.842466799326044	2.1245773267977106	4.997371493053615	1.88603559014368	2.85755770459821	1.0681454329171127
205	2.271118968099028	2.627338996355943	1.0738263162465795	15.685302566047323	2.322757097319931	4.969985719568908	1.9474707482137927	2.949588349067015	0.9129856437335301
206	2.2094993021140183	3.3305970708201587	1.0167716160946987	16.215297827300244	2.023930796047768	4.930097169339334	1.7913910880373187	3.1074471146145797	1.0776574152932605
207	2.2783218765386737	2.847107261331974	1.1593691315338912	16.202680588867363	2.0241437882079936	4.995262848925049	1.835706303396777	3.161601855430229	1.0921083130022418
208	2.321286504865721	3.2730978735001957	0.8405345216445849	15.845448307847319	2.4846273645920163	5.013922054370653	2.1647828899609407	2.8525412174431257	0.926440198432487
209	2.3402487797286824	2.7396628665077927	1.265079704916066	16.186951509838956	2.109394940537221	4.993238654998749	1.8147104898614526	2.9439185041392855	1.0165281372188724
210	2.2758795656375566	2.944272572288329	0.6889818163237648	15.870207389506252	2.3127117678278406	4.9809576397822335	2.21992685429523	3.0340168645882324	1.2409443577443746
211	2.383247700633411	2.96665759140055	1.1072410524315492	15.749627429252183	2.088916220622415	5.163822024599285	2.044634989100826	2.9113638393251877	0.88612009022131
212	2.3770364281107654	2.8525589584328244	1.1553295145934426	15.93694419796746	1.988489153249903	5.154846338697327	2.0980097465788123	2.956318778928191	0.9748398013904398
213	2.119310245797638	3.082516987346577	1.122641970478031	15.959448460526435	2.4041059492448147	4.751771700565647	1.8357510701435178	2.9778157438779296	1.0091924232636609
214	2.231656262839913	2.935550450714463	1.0052718136884962	15.844851223807614	2.2786595462370225	4.809816491461885	1.961098324258741	2.9031559653771537	1.1069747267812198
215	2.3852582494941372	2.839839137784922	0.9501050458739678	16.44218198337125	2.150512606569035	5.097810143051593	2.1538127089852184	3.0257498398601355	0.9360795183558289
216	2.3857688676827795	2.9609141511012362	0.9311441713535049	16.45157030424593	2.2523709040715363	5.083627867016887	2.1508433145709778	3.037145045482256	0.9232952719811914
217	2.2939692375184464	2.967059971099314	0.7652410136843979	16.48520009479941	2.263939713902818	5.188093143943746	2.1261187567138893	3.0321327992845606	0.9322337370355872
218	2.30430259442284	3.4950042751204973	1.236624269815803	15.531306917720455	2.299366306705666	4.839316564125236	1.87534268416253	2.9493486011817187	1.074677658242841
219	2.141739139807005	2.600811575147893	0.9762148566446764	16.46659514321833	2.20137135607336	5.225690088982793	2.030475389973077	2.924529409218532	0.9386221534907292
220	2.3517232262553316	3.3868335215040224	0.9621768480776158	15.53099780364831	2.232121575377403	4.8220807369732315	2.0525092005792662	2.9835904207033557	0.9715132581538267
221	2.3830986490306385	3.35281432634629	1.1302056596194743	16.06707186688448	2.239632078958966	5.201670664153027	2.067549189863685	3.0034181753476217	0.762489296267822
222	2.271581660649829	2.7734251044733442	0.8968123660327686	15.903369549754586	2.2273939220993855	4.864001228980778	2.0702191212430465	2.944016074764261	1.118710073989289
223	2.274480426466754	3.134812443708298	0.8850584629328527	16.051418508764772	2.330186373294115	4.8606516325308595	2.0687451522052287	2.991314998974262	1.1162853799771757
224	2.4081193563730894	3.25952219594438	0.9745502912643095	15.558909824159779	2.21694757433124	4.959128817328643	2.07177143385566	2.8648371699146566	1.1339007225376414
225	2.3837535206188956	2.5555697346605983	0.9343784802477052	16.406727393120008	2.1479198503744343	5.114615648914748	1.8884782759714547	3.032662186794325	0.9318838787538462
226	2.2852579092439664	2.731290546933762	0.9355161438166892	15.584466958367772	2.2736101599551706	4.991461385010516	1.975948755314323	2.9912785269158855	0.988190963027958
227	2.3309655691929394	3.421303677644693	0.9425098103879281	15.580232064507166	2.08571342094728	4.981867550136294	1.9972227424704425	3.0181314112341844	0.9622084967479989
228	2.2885616407048692	2.9679688675999367	1.0249941218526133	15.540214653201875	2.2627604142570554	5.117825219629182	2.020992353947489	3.022494786805808	1.071164771925178
229	2.3862315534460667	3.0388228492697973	1.0172309346007438	16.223359181688252	2.3000706980415866	4.895107467924098	2.0206795882793775	2.9192870795964896	0.848407004597244
230	2.214689549954075	2.5338033446852637	0.8478770506152283	16.159615495960566	2.305480149934304	4.954284961097308	2.08069774521952	2.8949084618338636	1.0617661601806312
231	2.333520149556184	3.3763484637358427	1.1250260214154126	16.213642955136695	2.1514671949306865	4.941919043941518	1.8951526589249605	2.9969411602320437	1.0386295661857372
232	2.2662482624361906	2.6765219593639293	0.8796462115860263	15.646258262335557	2.344837412728647	5.065211237483656	2.104101934922192	3.003932112557689	0.9348273323465911
233	2.395541384983587	3.3427267695245906	0.9398391458451487	16.28733955561374	2.3643253707911596	4.9524437817789	2.0667296140921247	3.0894584946273667	0.913926625675236
234	2.3246301714347437	2.6928503773608545	1.128944949563188	15.681481097362624	2.231489532037845	5.106912894908142	1.9575871840247143	2.888209941272306	1.1165944976903825
235	2.274998387649774	3.3584723374341925	0.8837860002435647	16.188345807800097	2.1951220522813792	4.878833711472782	2.04373428785305	3.104826777353586	0.8720831547750423
236	2.459731287006675	3.4223779126973684	0.8768735217528724	16.17863506899457	2.1624031689974528	4.966756677991737	1.9078721083524828	2.925168152123773	0.9348236987150585
237	2.206067584192625	2.544435608666982	1.094079699931287	16.43005021090046	2.389609699021013	4.8838911345505895	1.967311034748173	3.0033316443933247	1.0380887237240752
238	2.3742425817750674	3.345411081441466	1.0236239501172346	15.658182002436345	2.126906207220118	5.068457306815748	1.9372429323282272	2.8812742111922103	0.9212676389268208
239	2.358194211871942	2.8214800209377326	0.9634289406579205	16.16743203856732	2.179059156425233	5.164549263337931	2.0376514988018486	2.913884493917317	1.0221622694276493
240	2.411212308458877	3.4075084284195705	1.0483411343934352	15.852506501344841	2.2917425208081705	4.870945319078527	2.0181559621664427	3.09827507835388	1.1357940321701356
241	2.486398601845288	2.940303195084099	1.137693698027085	16.044013986789402	2.217601082698094	4.8673536571956895	1.98804458967686	2.902691209061059	1.1151131112221935
242	2.1436611187247214	2.972260600115571	0.8650839182098724	16.25152113510126	2.2631048065145527	5.016846731178038	2.0923664585634616	3.0657076898102997	1.1347755503239367
243	2.4506983549202	2.779002272544456	0.9174703674451762	16.162471350498397	2.231796182966722	4.999101708534683	1.9047594693414076	2.994027005197725	0.7815065152760157
244	2.14458590869267	2.96625314065835	1.13460526159813	15.914664656892711	2.2484267880261286	4.857900950336579	2.1280853947918077	2.9092314172859424	1.1913111511827688
245	2.4554857195698756	2.8254040980456945	0.8722602483948727	16.257688301705677	2.2131583711675367	5.143357054860359	1.8737500257024975	3.096863865734849	0.8231436022238703
246	2.2561271139692	3.133520735855923	1.0565767275709623	15.887571974986129	2.3533600911182386	4.890875996374586	2.0677193312355935	2.8859241285165935	1.1031828395145529
247	2.2561271139692	3.133520735855923	1.0565767275709623	15.887571974986129	2.3533600911182386	4.890875996374586	2.0677193312355935	2.8859241285165935	1.1031828395145529
248	2.3688185805678357	2.856940573124452	0.9782521585228289	15.984153197684645	2.3376631927041247	5.102047031260782	1.8926917079877872	3.021496143548337	0.8807548045176521
249	2.348297084594571	2.8207986026443077	1.03784229879878	16.330243266385814	2.3177811699968527	5.0108635677184115	2.0261397609671223	3.157353753903734	0.9870816297870295
250	2.3262475407323264	3.1885006749113223	1.0629692710234673	16.33036542574628	2.4033991704803466	5.027893002228057	1.8735328322320273	2.8982261824313333	1.0550083120550144
251	2.324139312643548	2.9135402420843914	1.0166832705934106	15.867877247081259	2.0968547823383217	5.0037428944266304	2.1451671710511375	2.960107555263443	0.9523682042142209
252	2.276224538766911	2.8847322089725465	0.9943062717281725	15.761197731504424	2.350818641036216	4.99239943823839	1.8541895098990477	3.0316485397292805	1.0428376671992161
253	2.346650810410537	2.6896400747634712	0.9900217404074774	16.046393985808002	2.3332401363895077	5.010776336755962	1.7577668723300208	3.1130124201766862	0.9831217062822548
254	2.254322062951055	3.224031190141827	1.0173264905798758	16.040385526336063	2.12193678722614	4.995817807189927	2.2457020476531717	2.9041896031740455	0.9990176568381817
255	2.403368467165182	3.071643048804216	1.0613025039012673	15.749182481566132	2.1032917739409003	4.837869649485321	1.858826080461786	2.9532606890971267	1.0548412775098364
256	2.4106906077800008	2.9487759673305	1.123952428353446	16.0609551597632	2.2035031317235996	4.790169497325614	1.9041956087074567	3.0477221897379474	1.0353671410282965
257	2.27653859689489	2.888007547952439	0.9031870599943835	16.049843742248367	2.020929235085426	5.1519527776880905	1.9857802223654464	3.021962647303711	0.9348405097560095
258	2.229212981705779	2.7568874362711213	0.9422246540675654	15.837335597401003	2.375468275923154	5.058840314036553	2.0728673441650196	3.056612678480935	1.0006669852082093
259	2.229212981705779	2.7568874362711213	0.9422246540675654	15.837335597401003	2.375468275923154	5.058840314036553	2.0728673441650196	3.056612678480935	1.0006669852082093
260	2.2679509659816355	3.2370617798084766	1.1456585745731784	15.77032202597497	2.2106375214712912	4.857400608140225	2.0973643914355518	2.9229901180149076	1.0783771803562041
261	2.3172431827137308	2.8625442782137434	1.0334324324200228	16.213015411362832	2.287786402072401	5.266394736862948	1.9491283287635535	3.0230568400223214	0.890771848832205
262	2.3140491565411403	2.946280514278823	0.8895780466899088	16.283567773874218	2.1752338535354565	5.182410487860244	1.991974621744958	3.0541918455998744	0.8770366385260802
